Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1266523,-,-,-,40.81,-73.3,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2013,1,2,11,30,146,478,356,7,-12,63.980000000000004,0.1263200044631958,4,0.429,297,61.51,0,10.100000000000001
2013,1,2,12,30,156,424,342,7,-10,64.1,0.1263200044631958,4,0.462,300,63.54,0,10.100000000000001
2013,1,2,13,30,160,235,251,7,-8,67.19,0.1263200044631958,4,0.508,304,65.49,0,10.100000000000001
2013,1,2,14,30,120,128,158,7,-7,72.84,0.1263200044631958,4,0.556,308,67.6,0,10.100000000000001
2013,1,2,15,30,60,265,104,8,-5,80.5,0.1263200044631958,3,0.594,310,70.0,0,10.100000000000001
2013,1,2,16,30,0,0,0,7,0,89.63,0.1263200044631958,3,0.615,309,77.48,-1,10.100000000000001
2013,1,2,17,30,0,0,0,7,1,99.78,0.1263200044631958,3,0.62,308,78.7,-1,10.100000000000001
2013,1,2,18,30,0,0,0,8,1,110.60000000000001,0.1263200044631958,3,0.615,306,78.71000000000001,-1,10.100000000000001
2013,1,2,19,30,0,0,0,8,1,121.82000000000001,0.1263200044631958,3,0.606,308,78.0,-1,10.100000000000001
2013,1,2,20,30,0,0,0,8,0,133.15,0.1263200044631958,3,0.592,313,76.95,-1,10.100000000000001
2013,1,2,21,30,0,0,0,7,-1,144.22,0.1263200044631958,3,0.5680000000000001,319,75.68,-1,10.100000000000001
2013,1,2,22,30,0,0,0,7,-2,154.24,0.1263200044631958,3,0.532,324,74.64,-1,10.100000000000001
2013,1,2,23,30,0,0,0,7,-3,161.07,0.1263200044631958,3,0.491,329,72.95,-1,10.100000000000001
2013,1,3,0,30,0,0,0,7,-3,160.74,0.1263200044631958,4,0.453,334,74.87,-2,10.100000000000001
2013,1,3,1,30,0,0,0,7,-3,153.52,0.1263200044631958,4,0.425,337,75.65,-3,10.100000000000001
2013,1,3,2,30,0,0,0,7,-4,143.37,0.1263200044631958,4,0.405,340,75.71000000000001,-4,10.100000000000001
2013,1,3,3,30,0,0,0,8,-7,132.25,0.1263200044631958,3,0.39,340,71.23,-4,10.100000000000001
2013,1,3,4,30,0,0,0,8,-6,120.91,0.1263200044631958,3,0.38,340,73.49,-5,10.100000000000001
2013,1,3,5,30,0,0,0,7,-8,109.71000000000001,0.1263200044631958,3,0.376,340,71.47,-5,10.100000000000001
2013,1,3,6,30,0,0,0,7,-5,98.93,0.1263200044631958,3,0.382,342,76.04,-6,10.100000000000001
2013,1,3,7,30,8,0,8,7,-9,88.83,0.1263200044631958,3,0.396,341,70.33,-5,10.100000000000001
2013,1,3,8,30,65,156,93,7,-12,79.79,0.1263200044631958,2,0.42,339,65.8,-4,10.100000000000001
2013,1,3,9,30,89,485,236,7,-13,72.25,0.1263200044631958,2,0.451,331,63.59,-3,10.100000000000001
2013,1,3,10,30,115,538,327,7,-12,66.76,0.1263200044631958,2,0.484,322,62.870000000000005,-2,10.100000000000001
2013,1,3,11,30,126,571,378,7,-11,63.89,0.1263200044631958,2,0.51,311,63.2,-1,10.100000000000001
2013,1,3,12,30,89,823,450,1,-11,63.99,0.1263200044631958,2,0.533,299,62.79,0,10.100000000000001
2013,1,3,13,30,77,809,393,0,-9,67.06,0.1263200044631958,3,0.5670000000000001,289,65.36,0,10.100000000000001
2013,1,3,14,30,69,710,280,0,-7,72.7,0.1263200044631958,3,0.617,283,67.57000000000001,0,10.100000000000001
2013,1,3,15,30,51,502,135,0,-5,80.36,0.1263200044631958,3,0.664,280,69.64,0,10.100000000000001
2013,1,3,16,30,0,0,0,4,-1,89.48,0.1263200044631958,3,0.6880000000000001,276,75.5,-1,10.100000000000001
2013,1,3,17,30,0,0,0,4,-1,99.64,0.1263200044631958,3,0.6950000000000001,274,76.24,-1,10.100000000000001
2013,1,3,18,30,0,0,0,1,1,110.46000000000001,0.1263200044631958,3,0.6890000000000001,270,78.25,-1,10.100000000000001
2013,1,3,19,30,0,0,0,1,3,121.67,0.1263200044631958,3,0.673,267,80.45,-1,10.100000000000001
2013,1,3,20,30,0,0,0,4,4,133.0,0.1263200044631958,3,0.673,265,81.82000000000001,-1,10.100000000000001
2013,1,3,21,30,0,0,0,1,4,144.07,0.1263200044631958,4,0.6940000000000001,265,82.39,-1,10.100000000000001
2013,1,3,22,30,0,0,0,4,4,154.1,0.1263200044631958,4,0.707,266,82.89,-1,10.100000000000001
2013,1,3,23,30,0,0,0,4,5,160.95000000000002,0.1263200044631958,4,0.7010000000000001,267,84.43,-1,10.100000000000001
2013,1,4,0,30,0,0,0,1,7,160.68,0.1263200044631958,4,0.679,270,86.05,-1,10.100000000000001
2013,1,4,1,30,0,0,0,1,7,153.52,0.1263200044631958,4,0.651,275,87.06,-1,10.100000000000001
2013,1,4,2,30,0,0,0,1,7,143.38,0.1263200044631958,4,0.63,278,86.78,-1,10.100000000000001
2013,1,4,3,30,0,0,0,1,7,132.28,0.1263200044631958,4,0.62,279,86.65,-1,10.100000000000001
2013,1,4,4,30,0,0,0,1,4,120.94,0.1263200044631958,4,0.611,278,80.7,0,10.100000000000001
2013,1,4,5,30,0,0,0,1,4,109.74000000000001,0.1263200044631958,4,0.605,275,80.81,0,10.100000000000001
2013,1,4,6,30,0,0,0,1,4,98.94,0.1263200044631958,4,0.612,271,80.97,0,10.100000000000001
2013,1,4,7,30,5,0,5,4,4,88.83,0.1263200044631958,4,0.63,268,80.71000000000001,0,10.100000000000001
2013,1,4,8,30,36,0,36,4,5,79.77,0.1263200044631958,4,0.652,262,82.46000000000001,0,10.100000000000001
2013,1,4,9,30,89,0,89,4,3,72.21000000000001,0.1263200044631958,4,0.678,258,78.52,1,10.100000000000001
2013,1,4,10,30,168,191,243,4,-1,66.7,0.1263200044631958,4,0.709,256,72.32000000000001,2,10.100000000000001
2013,1,4,11,30,190,78,224,4,-2,63.800000000000004,0.1263200044631958,5,0.745,258,71.5,2,10.100000000000001
2013,1,4,12,30,86,815,445,1,-1,63.88,0.1263200044631958,5,0.792,259,72.10000000000001,2,10.100000000000001
2013,1,4,13,30,86,758,384,0,0,66.92,0.1263200044631958,5,0.839,260,73.51,2,10.100000000000001
2013,1,4,14,30,77,658,274,0,1,72.56,0.1263200044631958,4,0.867,261,75.27,2,10.100000000000001
2013,1,4,15,30,54,464,133,0,6,80.21000000000001,0.1263200044631958,4,0.867,261,82.51,1,10.0
2013,1,4,16,30,0,0,0,1,6,89.33,0.1263200044631958,4,0.844,261,83.04,1,10.0
2013,1,4,17,30,0,0,0,1,7,99.49000000000001,0.1263200044631958,4,0.806,262,83.51,1,10.0
2013,1,4,18,30,0,0,0,1,7,110.31,0.1263200044631958,4,0.761,263,83.86,1,10.0
2013,1,4,19,30,0,0,0,1,10,121.52,0.1263200044631958,4,0.712,265,90.16,0,10.100000000000001
2013,1,4,20,30,0,0,0,1,10,132.86,0.1263200044631958,4,0.662,268,89.9,0,10.100000000000001
2013,1,4,21,30,0,0,0,1,10,143.92000000000002,0.1263200044631958,4,0.619,272,89.46000000000001,0,10.100000000000001
2013,1,4,22,30,0,0,0,1,10,153.95000000000002,0.1263200044631958,4,0.597,274,89.03,0,10.100000000000001
2013,1,4,23,30,0,0,0,1,9,160.81,0.1263200044631958,4,0.586,276,87.77,0,10.100000000000001
2013,1,5,0,30,0,0,0,1,7,160.61,0.1263200044631958,4,0.558,278,86.03,0,10.100000000000001
2013,1,5,1,30,0,0,0,1,6,153.5,0.1263200044631958,4,0.514,278,84.54,0,10.100000000000001
2013,1,5,2,30,0,0,0,1,6,143.39000000000001,0.1263200044631958,4,0.482,276,83.29,0,10.100000000000001
2013,1,5,3,30,0,0,0,1,5,132.3,0.1263200044631958,4,0.48,276,82.33,0,10.100000000000001
2013,1,5,4,30,0,0,0,1,8,120.96000000000001,0.1263200044631958,4,0.502,276,88.21000000000001,-1,10.100000000000001
2013,1,5,5,30,0,0,0,4,8,109.75,0.1263200044631958,4,0.525,276,88.01,-1,10.100000000000001
2013,1,5,6,30,0,0,0,1,4,98.94,0.1263200044631958,4,0.533,276,81.81,0,10.100000000000001
2013,1,5,7,30,11,118,14,1,5,88.82000000000001,0.1263200044631958,4,0.541,274,82.17,0,10.100000000000001
2013,1,5,8,30,50,554,149,0,7,79.74,0.1263200044631958,4,0.551,274,84.67,0,10.100000000000001
2013,1,5,9,30,69,731,293,0,5,72.16,0.1263200044631958,4,0.557,279,81.18,1,10.100000000000001
2013,1,5,10,30,78,815,401,0,3,66.62,0.1263200044631958,3,0.562,289,77.79,2,10.100000000000001
2013,1,5,11,30,82,847,458,0,1,63.690000000000005,0.1263200044631958,3,0.5690000000000001,298,73.49,3,10.100000000000001
2013,1,5,12,30,83,844,456,0,1,63.75,0.1263200044631958,3,0.579,304,73.88,3,10.100000000000001
2013,1,5,13,30,81,798,396,0,-2,66.78,0.1263200044631958,2,0.59,309,68.87,4,10.100000000000001
2013,1,5,14,30,71,711,286,0,2,72.41,0.1263200044631958,2,0.594,311,74.5,3,10.100000000000001
2013,1,5,15,30,50,530,142,0,6,80.06,0.1263200044631958,2,0.588,307,81.93,2,10.100000000000001
2013,1,5,16,30,0,0,0,1,7,89.18,0.1263200044631958,2,0.582,305,83.59,1,10.100000000000001
2013,1,5,17,30,0,0,0,4,5,99.33,0.1263200044631958,2,0.588,305,81.44,1,10.100000000000001
2013,1,5,18,30,0,0,0,4,5,110.16,0.1263200044631958,1,0.608,302,80.64,1,10.100000000000001
2013,1,5,19,30,0,0,0,4,4,121.37,0.1263200044631958,1,0.635,296,79.79,1,10.100000000000001
2013,1,5,20,30,0,0,0,4,3,132.7,0.1263200044631958,1,0.683,293,78.79,1,10.100000000000001
2013,1,5,21,30,0,0,0,7,4,143.77,0.1263200044631958,1,0.774,272,79.55,1,10.100000000000001
2013,1,5,22,30,0,0,0,7,5,153.79,0.1263200044631958,1,0.896,255,81.32000000000001,1,10.100000000000001
2013,1,5,23,30,0,0,0,7,2,160.67000000000002,0.1263200044631958,1,1.036,243,76.22,2,10.100000000000001
2013,1,6,0,30,0,0,0,6,6,160.53,0.1263200044631958,1,1.161,212,82.63,1,10.100000000000001
2013,1,6,1,30,0,0,0,6,8,153.48,0.1263200044631958,1,1.247,221,84.87,1,10.100000000000001
2013,1,6,2,30,0,0,0,6,9,143.4,0.1263200044631958,2,1.338,248,86.63,1,10.100000000000001
2013,1,6,3,30,0,0,0,7,13,132.31,0.1263200044631958,2,1.3960000000000001,254,93.99,0,10.100000000000001
2013,1,6,4,30,0,0,0,7,14,120.97,0.1263200044631958,2,1.32,240,95.68,0,10.100000000000001
2013,1,6,5,30,0,0,0,4,15,109.76,0.1263200044631958,2,1.163,232,97.17,0,10.100000000000001
2013,1,6,6,30,0,0,0,4,16,98.94,0.1263200044631958,2,1.061,230,99.43,0,10.100000000000001
2013,1,6,7,30,11,0,11,4,15,88.81,0.1263200044631958,3,1.03,230,95.79,1,10.100000000000001
2013,1,6,8,30,65,390,135,4,15,79.71000000000001,0.1263200044631958,3,1.01,233,94.05,2,10.100000000000001
2013,1,6,9,30,124,69,145,4,18,72.10000000000001,0.1263200044631958,3,0.973,238,98.21000000000001,2,10.100000000000001
2013,1,6,10,30,87,758,389,0,15,66.54,0.1263200044631958,3,0.93,244,92.92,3,10.100000000000001
2013,1,6,11,30,85,817,449,0,11,63.58,0.1263200044631958,2,0.901,250,85.19,4,10.100000000000001
2013,1,6,12,30,82,825,449,0,9,63.620000000000005,0.1263200044631958,2,0.889,255,83.37,4,10.100000000000001
2013,1,6,13,30,78,791,392,0,5,66.64,0.1263200044631958,2,0.888,259,76.85000000000001,5,10.100000000000001
2013,1,6,14,30,69,697,282,0,10,72.25,0.1263200044631958,1,0.89,259,83.64,4,10.100000000000001
2013,1,6,15,30,50,509,140,0,13,79.9,0.1263200044631958,1,0.895,253,89.78,3,10.100000000000001
2013,1,6,16,30,0,0,0,1,13,89.02,0.1263200044631958,2,0.902,248,91.09,2,10.100000000000001
2013,1,6,17,30,0,0,0,1,13,99.18,0.1263200044631958,2,0.911,248,91.15,2,10.100000000000001
2013,1,6,18,30,0,0,0,1,11,110.0,0.1263200044631958,2,0.918,249,86.45,3,10.100000000000001
2013,1,6,19,30,0,0,0,4,12,121.22,0.1263200044631958,3,0.922,253,88.05,3,10.100000000000001
2013,1,6,20,30,0,0,0,1,16,132.55,0.1263200044631958,3,0.926,261,95.28,2,10.100000000000001
2013,1,6,21,30,0,0,0,1,16,143.61,0.1263200044631958,3,0.919,270,95.68,2,10.100000000000001
2013,1,6,22,30,0,0,0,1,18,153.63,0.1263200044631958,3,0.894,279,100.0,1,10.100000000000001
2013,1,6,23,30,0,0,0,1,18,160.52,0.1263200044631958,3,0.866,286,100.0,1,10.100000000000001
2013,1,7,0,30,0,0,0,1,17,160.44,0.1263200044631958,3,0.857,291,99.21000000000001,1,10.100000000000001
2013,1,7,1,30,0,0,0,1,17,153.45000000000002,0.1263200044631958,3,0.862,293,98.44,1,10.100000000000001
2013,1,7,2,30,0,0,0,1,16,143.4,0.1263200044631958,3,0.858,295,98.06,1,10.100000000000001
2013,1,7,3,30,0,0,0,1,16,132.32,0.1263200044631958,3,0.834,301,97.95,1,10.100000000000001
2013,1,7,4,30,0,0,0,1,16,120.98,0.1263200044631958,3,0.804,305,97.75,1,10.100000000000001
2013,1,7,5,30,0,0,0,1,16,109.76,0.1263200044631958,3,0.773,305,97.01,1,10.100000000000001
2013,1,7,6,30,0,0,0,1,15,98.94,0.1263200044631958,3,0.725,305,96.34,1,10.100000000000001
2013,1,7,7,30,11,108,13,1,15,88.78,0.1263200044631958,3,0.659,310,96.03,1,10.100000000000001
2013,1,7,8,30,51,543,148,0,13,79.67,0.1263200044631958,3,0.599,314,91.38,2,10.100000000000001
2013,1,7,9,30,69,731,294,0,10,72.04,0.1263200044631958,3,0.5630000000000001,323,85.99,3,10.200000000000001
2013,1,7,10,30,77,822,405,0,4,66.45,0.1263200044631958,3,0.549,335,75.82000000000001,4,10.200000000000001
2013,1,7,11,30,80,859,464,0,0,63.47,0.1263200044631958,3,0.546,336,71.58,4,10.200000000000001
2013,1,7,12,30,79,862,464,0,-2,63.480000000000004,0.1263200044631958,3,0.55,336,68.26,4,10.200000000000001
2013,1,7,13,30,73,837,407,0,-4,66.48,0.1263200044631958,2,0.561,337,66.11,4,10.200000000000001
2013,1,7,14,30,63,762,297,0,-2,72.09,0.1263200044631958,1,0.5680000000000001,338,70.43,3,10.200000000000001
2013,1,7,15,30,46,597,152,0,3,79.74,0.1263200044631958,1,0.548,338,77.87,2,10.200000000000001
2013,1,7,16,30,11,151,14,1,-2,88.86,0.1263200044631958,1,0.499,334,70.89,2,10.200000000000001
2013,1,7,17,30,0,0,0,1,-2,99.02,0.1263200044631958,1,0.454,333,70.51,2,10.200000000000001
2013,1,7,18,30,0,0,0,1,-2,109.85000000000001,0.1263200044631958,0,0.433,334,70.38,2,10.200000000000001
2013,1,7,19,30,0,0,0,1,-7,121.06,0.1263200044631958,0,0.428,186,64.41,3,10.200000000000001
2013,1,7,20,30,0,0,0,1,-3,132.39000000000001,0.1263200044631958,1,0.436,333,69.99,2,10.200000000000001
2013,1,7,21,30,0,0,0,1,1,143.45000000000002,0.1263200044631958,2,0.457,351,74.43,2,10.200000000000001
2013,1,7,22,30,0,0,0,1,4,153.47,0.1263200044631958,2,0.487,188,78.43,2,10.200000000000001
2013,1,7,23,30,0,0,0,1,7,160.37,0.1263200044631958,2,0.514,204,82.53,2,10.200000000000001
2013,1,8,0,30,0,0,0,1,10,160.34,0.1263200044631958,2,0.531,215,86.60000000000001,2,10.200000000000001
2013,1,8,1,30,0,0,0,1,15,153.41,0.1263200044631958,3,0.535,224,96.42,1,10.200000000000001
2013,1,8,2,30,0,0,0,1,17,143.39000000000001,0.1263200044631958,3,0.528,231,98.32000000000001,1,10.200000000000001
2013,1,8,3,30,0,0,0,1,17,132.32,0.1263200044631958,3,0.518,237,100.0,0,10.200000000000001
2013,1,8,4,30,0,0,0,1,17,120.99000000000001,0.1263200044631958,3,0.517,238,100.0,0,10.200000000000001
2013,1,8,5,30,0,0,0,1,17,109.76,0.1263200044631958,3,0.529,234,100.0,0,10.200000000000001
2013,1,8,6,30,0,0,0,1,17,98.92,0.1263200044631958,3,0.548,232,100.0,0,10.200000000000001
2013,1,8,7,30,11,123,14,1,16,88.76,0.1263200044631958,3,0.5700000000000001,233,97.57000000000001,1,10.200000000000001
2013,1,8,8,30,50,554,150,0,11,79.62,0.1263200044631958,3,0.591,233,87.58,3,10.200000000000001
2013,1,8,9,30,68,733,295,0,10,71.97,0.1263200044631958,3,0.611,228,84.7,4,10.200000000000001
2013,1,8,10,30,77,818,405,0,8,66.35,0.1263200044631958,3,0.638,227,80.47,5,10.200000000000001
2013,1,8,11,30,83,841,461,1,5,63.34,0.1263200044631958,3,0.669,230,75.59,6,10.200000000000001
2013,1,8,12,30,85,834,460,0,6,63.33,0.1263200044631958,3,0.684,231,76.63,6,10.200000000000001
2013,1,8,13,30,78,811,404,0,8,66.32000000000001,0.1263200044631958,2,0.686,229,78.68,6,10.200000000000001
2013,1,8,14,30,67,738,296,0,13,71.92,0.1263200044631958,2,0.682,230,87.17,5,10.200000000000001
2013,1,8,15,30,48,577,153,1,17,79.57000000000001,0.1263200044631958,2,0.67,229,94.12,4,10.200000000000001
2013,1,8,16,30,12,146,15,1,19,88.69,0.1263200044631958,2,0.655,227,98.3,3,10.200000000000001
2013,1,8,17,30,0,0,0,4,19,98.85000000000001,0.1263200044631958,2,0.639,229,99.29,3,10.200000000000001
2013,1,8,18,30,0,0,0,4,20,109.69,0.1263200044631958,3,0.623,234,100.0,3,10.200000000000001
2013,1,8,19,30,0,0,0,4,19,120.91,0.12467999756336212,2,0.62,238,100.0,2,10.200000000000001
2013,1,8,20,30,0,0,0,7,19,132.24,0.12467999756336212,2,0.636,244,100.0,2,10.200000000000001
2013,1,8,21,30,0,0,0,8,19,143.29,0.12467999756336212,2,0.658,254,100.0,2,10.200000000000001
2013,1,8,22,30,0,0,0,1,19,153.3,0.12467999756336212,2,0.675,264,100.0,2,10.200000000000001
2013,1,8,23,30,0,0,0,4,19,160.20000000000002,0.12467999756336212,2,0.6900000000000001,270,100.0,2,10.200000000000001
2013,1,9,0,30,0,0,0,1,19,160.24,0.12467999756336212,1,0.709,280,100.0,2,10.200000000000001
2013,1,9,1,30,0,0,0,1,19,153.37,0.12467999756336212,1,0.739,292,100.0,2,10.200000000000001
2013,1,9,2,30,0,0,0,1,18,143.37,0.12467999756336212,0,0.78,308,99.24000000000001,2,10.200000000000001
2013,1,9,3,30,0,0,0,1,17,132.32,0.12467999756336212,0,0.8160000000000001,304,97.96000000000001,2,10.200000000000001
2013,1,9,4,30,0,0,0,4,17,120.98,0.12467999756336212,0,0.841,302,97.12,2,10.200000000000001
2013,1,9,5,30,0,0,0,4,17,109.75,0.12467999756336212,0,0.862,299,97.2,2,10.200000000000001
2013,1,9,6,30,0,0,0,1,17,98.9,0.12467999756336212,0,0.875,293,97.32000000000001,2,10.200000000000001
2013,1,9,7,30,9,0,9,4,14,88.72,0.12467999756336212,0,0.883,194,91.24,3,10.200000000000001
2013,1,9,8,30,67,141,93,7,14,79.57000000000001,0.12467999756336212,0,0.892,189,89.22,4,10.200000000000001
2013,1,9,9,30,100,420,231,7,13,71.89,0.12467999756336212,0,0.895,192,87.45,5,10.200000000000001
2013,1,9,10,30,150,364,297,7,17,66.24,0.12467999756336212,0,0.895,184,93.13,5,10.200000000000001
2013,1,9,11,30,197,99,242,7,17,63.21,0.12467999756336212,0,0.995,359,90.75,6,10.100000000000001
2013,1,9,12,30,148,0,148,6,19,63.18,0.12467999756336212,1,1.351,191,93.68,6,10.100000000000001
2013,1,9,13,30,29,0,29,8,20,66.16,0.12467999756336212,2,1.813,209,95.5,6,10.100000000000001
2013,1,9,14,30,45,0,45,4,20,71.75,0.12467999756336212,2,2.073,219,95.69,6,10.100000000000001
2013,1,9,15,30,37,0,37,8,22,79.4,0.12467999756336212,3,1.963,213,100.0,5,10.100000000000001
2013,1,9,16,30,3,0,3,7,22,88.53,0.12467999756336212,3,1.649,213,100.0,5,10.100000000000001
2013,1,9,17,30,0,0,0,4,21,98.69,0.12467999756336212,4,1.373,225,96.68,6,10.100000000000001
2013,1,9,18,30,0,0,0,0,22,109.52,0.12467999756336212,4,1.061,241,100.0,5,10.100000000000001
2013,1,9,19,30,0,0,0,0,21,120.74000000000001,0.12467999756336212,4,0.764,256,100.0,4,10.100000000000001
2013,1,9,20,30,0,0,0,0,21,132.07,0.12467999756336212,3,0.604,265,100.0,4,10.100000000000001
2013,1,9,21,30,0,0,0,0,21,143.13,0.12467999756336212,3,0.553,269,100.0,4,10.100000000000001
2013,1,9,22,30,0,0,0,0,20,153.13,0.12467999756336212,4,0.5720000000000001,268,99.42,4,10.100000000000001
2013,1,9,23,30,0,0,0,0,18,160.04,0.12467999756336212,5,0.61,273,95.7,4,10.100000000000001
2013,1,10,0,30,0,0,0,0,15,160.12,0.12467999756336212,4,0.614,280,90.96000000000001,4,10.100000000000001
2013,1,10,1,30,0,0,0,0,15,153.32,0.12467999756336212,4,0.586,285,93.42,3,10.200000000000001
