Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1266523,-,-,-,40.81,-73.3,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2009,1,1,0,30,0,0,0,4,-5,160.85,0.8669000267982483,6,0.28300000000000003,322,78.47,-7,10.0
2009,1,1,1,30,0,0,0,4,-5,153.52,0.8669000267982483,6,0.276,323,78.49,-7,10.100000000000001
2009,1,1,2,30,0,0,0,4,-5,143.31,0.8669000267982483,6,0.264,323,77.65,-7,10.100000000000001
2009,1,1,3,30,0,0,0,4,-6,132.18,0.8669000267982483,6,0.252,323,76.2,-7,10.100000000000001
2009,1,1,4,30,0,0,0,4,-7,120.85000000000001,0.8669000267982483,6,0.24,323,74.60000000000001,-7,10.100000000000001
2009,1,1,5,30,0,0,0,4,-5,109.66,0.8669000267982483,6,0.228,323,79.36,-8,10.100000000000001
2009,1,1,6,30,0,0,0,4,-5,98.89,0.8669000267982483,6,0.218,323,78.94,-8,10.100000000000001
2009,1,1,7,30,16,0,16,4,-5,88.82000000000001,0.8669000267982483,5,0.213,322,79.61,-8,10.100000000000001
2009,1,1,8,30,48,664,165,1,-7,79.81,0.8669000267982483,5,0.215,321,75.3,-7,10.100000000000001
2009,1,1,9,30,68,824,318,1,-9,72.32000000000001,0.8669000267982483,5,0.226,320,71.75,-6,10.100000000000001
2009,1,1,10,30,80,891,430,1,-10,66.88,0.8669000267982483,5,0.245,317,68.66,-5,10.100000000000001
2009,1,1,11,30,85,919,487,1,-12,64.06,0.8669000267982483,5,0.268,315,66.0,-4,10.100000000000001
2009,1,1,12,30,84,917,483,1,-13,64.21000000000001,0.8669000267982483,5,0.291,312,63.47,-3,10.100000000000001
2009,1,1,13,30,77,883,418,1,-11,67.31,0.8669000267982483,5,0.32,309,65.54,-3,10.100000000000001
2009,1,1,14,30,64,807,300,1,-10,72.97,0.8669000267982483,4,0.352,309,67.26,-3,10.100000000000001
2009,1,1,15,30,43,633,146,0,-9,80.64,0.8669000267982483,4,0.378,308,68.53,-3,10.100000000000001
2009,1,1,16,30,0,0,0,1,-8,89.77,0.8669000267982483,4,0.399,308,69.24,-3,10.100000000000001
2009,1,1,17,30,0,0,0,4,-4,99.92,0.8669000267982483,4,0.41600000000000004,310,74.9,-4,10.100000000000001
2009,1,1,18,30,0,0,0,4,-5,110.75,0.8669000267982483,3,0.433,312,74.53,-4,10.100000000000001
2009,1,1,19,30,0,0,0,1,-6,121.96000000000001,0.8669000267982483,3,0.453,315,73.04,-4,10.100000000000001
2009,1,1,20,30,0,0,0,4,-4,133.29,0.8669000267982483,3,0.47200000000000003,316,76.87,-5,10.100000000000001
2009,1,1,21,30,0,0,0,4,-5,144.36,0.8669000267982483,2,0.489,314,75.25,-5,10.100000000000001
2009,1,1,22,30,0,0,0,4,-6,154.39000000000001,0.8669000267982483,2,0.5,310,74.09,-5,10.100000000000001
2009,1,1,23,30,0,0,0,7,-7,161.20000000000002,0.8669000267982483,2,0.506,301,72.25,-5,10.100000000000001
2009,1,2,0,30,0,0,0,7,-12,160.8,0.8669000267982483,1,0.513,287,65.63,-4,10.100000000000001
2009,1,2,1,30,0,0,0,8,-12,153.53,0.8669000267982483,1,0.519,269,65.0,-4,10.100000000000001
2009,1,2,2,30,0,0,0,1,-14,143.34,0.8669000267982483,1,0.525,249,62.2,-3,10.100000000000001
2009,1,2,3,30,0,0,0,1,-10,132.22,0.8669000267982483,2,0.541,238,66.64,-3,10.100000000000001
2009,1,2,4,30,0,0,0,8,-10,120.88,0.8669000267982483,2,0.5720000000000001,229,66.3,-2,10.100000000000001
2009,1,2,5,30,0,0,0,6,-9,109.69,0.8669000267982483,2,0.611,219,65.71000000000001,-1,10.100000000000001
2009,1,2,6,30,0,0,0,7,-9,98.91,0.8669000267982483,3,0.647,212,65.33,0,10.100000000000001
2009,1,2,7,30,8,0,8,7,-4,88.83,0.8669000267982483,3,0.6930000000000001,211,70.53,0,10.100000000000001
2009,1,2,8,30,66,52,75,7,2,79.81,0.8669000267982483,3,0.775,213,77.94,0,10.100000000000001
2009,1,2,9,30,112,303,204,7,3,72.29,0.8669000267982483,4,0.887,214,79.02,1,10.0
2009,1,2,10,30,167,190,242,7,5,66.83,0.8669000267982483,4,0.992,221,81.41,1,10.0
2009,1,2,11,30,191,95,233,7,3,63.980000000000004,0.8669000267982483,5,1.067,229,77.97,1,10.0
2009,1,2,12,30,178,43,197,6,6,64.11,0.8669000267982483,4,1.113,234,83.59,0,10.0
2009,1,2,13,30,163,80,195,6,9,67.19,0.8669000267982483,4,1.116,238,88.21000000000001,0,10.0
2009,1,2,14,30,119,77,142,6,12,72.84,0.8669000267982483,3,1.055,243,92.72,0,10.0
2009,1,2,15,30,53,0,53,7,14,80.51,0.8669000267982483,3,0.9380000000000001,245,95.42,0,10.0
2009,1,2,16,30,0,0,0,4,14,89.63,0.8669000267982483,3,0.865,243,96.17,0,10.0
2009,1,2,17,30,0,0,0,6,15,99.78,0.8669000267982483,3,0.871,242,97.72,0,10.0
2009,1,2,18,30,0,0,0,7,16,110.60000000000001,0.8669000267982483,3,0.876,244,99.55,0,10.0
2009,1,2,19,30,0,0,0,7,17,121.82000000000001,0.8669000267982483,3,0.867,245,100.0,0,10.0
2009,1,2,20,30,0,0,0,7,17,133.15,0.8669000267982483,3,0.851,246,100.0,0,10.0
2009,1,2,21,30,0,0,0,4,17,144.22,0.8669000267982483,3,0.792,246,100.0,0,10.0
2009,1,2,22,30,0,0,0,4,17,154.24,0.8669000267982483,3,0.709,250,100.0,0,10.0
2009,1,2,23,30,0,0,0,4,17,161.08,0.8669000267982483,4,0.643,261,100.0,0,10.0
2009,1,3,0,30,0,0,0,4,17,160.75,0.8669000267982483,4,0.593,273,100.0,0,10.0
2009,1,3,1,30,0,0,0,4,15,153.53,0.8669000267982483,4,0.532,284,97.45,0,10.0
2009,1,3,2,30,0,0,0,4,10,143.37,0.8669000267982483,4,0.468,291,90.24,0,10.0
2009,1,3,3,30,0,0,0,1,5,132.25,0.8669000267982483,5,0.439,292,82.34,0,10.0
2009,1,3,4,30,0,0,0,1,2,120.91,0.8669000267982483,5,0.445,294,78.59,0,10.0
2009,1,3,5,30,0,0,0,1,2,109.72,0.8669000267982483,5,0.441,297,78.7,0,10.0
2009,1,3,6,30,0,0,0,4,2,98.93,0.8669000267982483,4,0.426,299,78.99,0,10.0
2009,1,3,7,30,14,0,14,4,3,88.83,0.8669000267982483,4,0.423,299,79.33,0,10.0
2009,1,3,8,30,54,574,156,1,3,79.79,0.8669000267982483,4,0.422,295,80.43,0,10.0
2009,1,3,9,30,76,758,307,0,3,72.25,0.8669000267982483,4,0.423,291,80.35000000000001,0,10.0
2009,1,3,10,30,96,814,417,0,0,66.77,0.8669000267982483,5,0.442,291,74.49,1,10.0
2009,1,3,11,30,108,830,473,0,0,63.89,0.8669000267982483,5,0.47200000000000003,291,75.05,1,10.0
2009,1,3,12,30,111,817,470,1,-3,64.0,0.8669000267982483,5,0.494,291,69.87,2,10.0
2009,1,3,13,30,95,808,410,0,-3,67.06,0.8669000267982483,5,0.494,293,69.29,2,10.0
2009,1,3,14,30,80,723,296,0,-4,72.7,0.8669000267982483,5,0.47500000000000003,297,68.79,2,10.100000000000001
2009,1,3,15,30,53,554,146,0,-1,80.36,0.8669000267982483,5,0.443,300,73.5,1,10.100000000000001
2009,1,3,16,30,0,0,0,1,2,89.49,0.8669000267982483,5,0.406,301,78.5,0,10.100000000000001
2009,1,3,17,30,0,0,0,4,1,99.64,0.8669000267982483,5,0.373,301,77.28,0,10.100000000000001
2009,1,3,18,30,0,0,0,1,0,110.46000000000001,0.8669000267982483,5,0.34600000000000003,301,75.61,0,10.100000000000001
2009,1,3,19,30,0,0,0,1,-1,121.67,0.8669000267982483,5,0.334,300,74.07000000000001,0,10.100000000000001
2009,1,3,20,30,0,0,0,1,-2,133.01,0.8669000267982483,5,0.34500000000000003,298,72.81,0,10.100000000000001
2009,1,3,21,30,0,0,0,1,0,144.08,0.8669000267982483,4,0.372,298,77.32000000000001,-1,10.100000000000001
2009,1,3,22,30,0,0,0,1,-1,154.1,0.8669000267982483,4,0.401,299,76.21000000000001,-1,10.100000000000001
2009,1,3,23,30,0,0,0,1,-2,160.95000000000002,0.8669000267982483,4,0.42,298,75.05,-1,10.100000000000001
2009,1,4,0,30,0,0,0,4,1,160.68,0.8669000267982483,4,0.433,298,79.45,-2,10.100000000000001
2009,1,4,1,30,0,0,0,1,0,153.52,0.8669000267982483,4,0.442,298,78.45,-2,10.100000000000001
2009,1,4,2,30,0,0,0,1,-1,143.38,0.8669000267982483,4,0.446,298,77.56,-2,10.100000000000001
2009,1,4,3,30,0,0,0,4,-1,132.28,0.8669000267982483,4,0.445,298,76.59,-2,10.100000000000001
2009,1,4,4,30,0,0,0,1,1,120.94,0.8669000267982483,4,0.441,301,81.0,-3,10.100000000000001
2009,1,4,5,30,0,0,0,1,0,109.74000000000001,0.8669000267982483,3,0.443,306,79.71000000000001,-3,10.100000000000001
2009,1,4,6,30,0,0,0,1,-1,98.94,0.8669000267982483,3,0.457,310,78.66,-3,10.100000000000001
2009,1,4,7,30,11,213,16,1,-1,88.83,0.8669000267982483,3,0.483,311,78.0,-3,10.100000000000001
2009,1,4,8,30,44,652,160,0,-4,79.77,0.8669000267982483,3,0.517,312,73.36,-2,10.100000000000001
2009,1,4,9,30,63,806,309,0,-10,72.21000000000001,0.8669000267982483,3,0.561,314,63.51,0,10.100000000000001
2009,1,4,10,30,71,882,420,0,-8,66.7,0.8669000267982483,3,0.607,311,65.43,0,10.100000000000001
2009,1,4,11,30,76,907,477,0,-6,63.800000000000004,0.8669000267982483,3,0.65,308,68.84,0,10.100000000000001
2009,1,4,12,30,102,665,395,4,-5,63.88,0.8669000267982483,3,0.6980000000000001,307,67.84,1,10.100000000000001
2009,1,4,13,30,112,548,327,4,-5,66.93,0.8669000267982483,2,0.756,307,66.87,2,10.100000000000001
2009,1,4,14,30,120,175,173,7,-2,72.56,0.8669000267982483,2,0.8280000000000001,305,71.16,2,10.100000000000001
2009,1,4,15,30,59,290,108,7,7,80.21000000000001,0.8669000267982483,2,0.905,301,83.83,1,10.100000000000001
2009,1,4,16,30,0,0,0,7,3,89.34,0.8669000267982483,2,0.972,299,78.55,1,10.100000000000001
2009,1,4,17,30,0,0,0,7,3,99.49000000000001,0.8669000267982483,2,1.027,301,77.96000000000001,1,10.100000000000001
2009,1,4,18,30,0,0,0,7,3,110.31,0.8669000267982483,1,1.074,304,78.13,1,10.100000000000001
2009,1,4,19,30,0,0,0,7,-1,121.53,0.1284399926662445,1,1.129,304,72.8,2,10.100000000000001
2009,1,4,20,30,0,0,0,7,0,132.86,0.1284399926662445,1,1.231,301,72.95,2,10.100000000000001
2009,1,4,21,30,0,0,0,4,0,143.93,0.1284399926662445,0,1.419,290,73.17,2,10.100000000000001
2009,1,4,22,30,0,0,0,7,4,153.95000000000002,0.1284399926662445,0,1.6540000000000001,244,79.77,1,10.100000000000001
2009,1,4,23,30,0,0,0,7,6,160.82,0.1284399926662445,1,1.839,218,82.74,1,10.0
2009,1,5,0,30,0,0,0,7,6,160.61,0.1284399926662445,2,1.96,221,81.93,2,10.0
2009,1,5,1,30,0,0,0,7,10,153.5,0.1284399926662445,3,2.054,228,87.21000000000001,2,10.0
2009,1,5,2,30,0,0,0,7,10,143.4,0.1284399926662445,3,2.1470000000000002,236,84.87,3,10.0
2009,1,5,3,30,0,0,0,7,11,132.3,0.1284399926662445,3,2.263,245,87.15,3,10.0
2009,1,5,4,30,0,0,0,7,16,120.96000000000001,0.1284399926662445,3,2.2840000000000003,253,96.54,2,10.0
2009,1,5,5,30,0,0,0,7,18,109.75,0.1284399926662445,3,2.09,254,99.0,2,10.0
2009,1,5,6,30,0,0,0,7,19,98.95,0.1284399926662445,3,1.818,264,100.0,2,10.0
2009,1,5,7,30,7,0,7,7,19,88.82000000000001,0.1284399926662445,2,1.592,275,100.0,2,10.0
2009,1,5,8,30,67,94,84,7,17,79.75,0.1284399926662445,2,1.415,292,95.3,3,10.0
2009,1,5,9,30,123,70,145,6,18,72.16,0.1284399926662445,2,1.301,305,97.41,3,10.0
2009,1,5,10,30,165,63,190,6,15,66.62,0.1284399926662445,2,1.26,312,91.47,4,10.0
2009,1,5,11,30,191,220,289,6,14,63.7,0.1284399926662445,2,1.244,312,90.11,4,10.0
2009,1,5,12,30,178,37,195,6,13,63.75,0.1284399926662445,1,1.222,306,87.86,4,10.0
2009,1,5,13,30,139,5,141,6,12,66.79,0.1284399926662445,1,1.248,297,87.43,4,10.0
2009,1,5,14,30,123,89,150,6,15,72.41,0.1284399926662445,1,1.301,292,93.4,3,10.0
2009,1,5,15,30,65,45,73,7,13,80.06,0.1284399926662445,2,1.2650000000000001,281,89.37,3,10.0
2009,1,5,16,30,0,0,0,7,13,89.18,0.1284399926662445,2,1.168,286,90.59,2,10.0
2009,1,5,17,30,0,0,0,7,13,99.34,0.1284399926662445,2,1.08,291,90.55,2,10.0
2009,1,5,18,30,0,0,0,8,12,110.16,0.1284399926662445,3,0.996,299,89.92,2,10.0
2009,1,5,19,30,0,0,0,4,14,121.38,0.1284399926662445,3,0.9390000000000001,307,93.69,1,10.100000000000001
2009,1,5,20,30,0,0,0,7,12,132.71,0.1284399926662445,3,0.917,310,90.91,1,10.100000000000001
2009,1,5,21,30,0,0,0,7,10,143.77,0.1284399926662445,2,0.912,312,87.69,1,10.100000000000001
2009,1,5,22,30,0,0,0,7,6,153.79,0.1284399926662445,2,0.888,311,82.49,1,10.100000000000001
2009,1,5,23,30,0,0,0,7,6,160.67000000000002,0.1284399926662445,2,0.8170000000000001,311,84.3,0,10.100000000000001
2009,1,6,0,30,0,0,0,7,5,160.53,0.1284399926662445,2,0.721,318,82.15,0,10.100000000000001
2009,1,6,1,30,0,0,0,6,4,153.48,0.1284399926662445,2,0.636,325,80.92,0,10.100000000000001
2009,1,6,2,30,0,0,0,6,2,143.4,0.1284399926662445,2,0.58,331,78.93,0,10.100000000000001
2009,1,6,3,30,0,0,0,6,0,132.31,0.1284399926662445,2,0.553,336,75.43,0,10.100000000000001
2009,1,6,4,30,0,0,0,6,-2,120.98,0.1284399926662445,2,0.544,343,73.19,0,10.100000000000001
2009,1,6,5,30,0,0,0,6,-4,109.76,0.1284399926662445,2,0.552,350,71.23,0,10.100000000000001
2009,1,6,6,30,0,0,0,7,-5,98.95,0.1284399926662445,2,0.583,358,69.47,0,10.100000000000001
2009,1,6,7,30,7,0,7,6,-6,88.81,0.1284399926662445,2,0.637,187,68.02,0,10.100000000000001
2009,1,6,8,30,61,0,61,7,-7,79.71000000000001,0.1284399926662445,2,0.709,199,66.66,0,10.100000000000001
2009,1,6,9,30,118,28,126,6,-9,72.10000000000001,0.1284399926662445,2,0.79,210,64.57000000000001,0,10.100000000000001
2009,1,6,10,30,140,4,142,6,-10,66.54,0.1284399926662445,1,0.879,221,63.6,0,10.100000000000001
2009,1,6,11,30,157,7,161,6,-11,63.59,0.1284399926662445,1,0.984,228,62.46,0,10.100000000000001
2009,1,6,12,30,157,7,160,6,-12,63.620000000000005,0.1284399926662445,1,1.115,238,61.480000000000004,0,10.100000000000001
2009,1,6,13,30,170,160,234,8,-11,66.64,0.1284399926662445,1,1.2710000000000001,242,62.7,0,10.100000000000001
2009,1,6,14,30,58,0,58,6,-8,72.25,0.1284399926662445,1,1.415,245,66.1,0,10.100000000000001
2009,1,6,15,30,43,0,43,6,-3,79.9,0.1284399926662445,1,1.5110000000000001,254,71.95,0,10.100000000000001
2009,1,6,16,30,0,0,0,7,0,89.03,0.1284399926662445,1,1.589,263,76.46000000000001,0,10.0
2009,1,6,17,30,0,0,0,6,2,99.18,0.1284399926662445,2,1.7,270,78.32000000000001,0,10.0
2009,1,6,18,30,0,0,0,6,4,110.01,0.1284399926662445,2,1.835,266,80.55,0,10.0
2009,1,6,19,30,0,0,0,6,2,121.22,0.1284399926662445,2,1.96,260,77.73,1,10.0
