Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1266523,-,-,-,40.81,-73.3,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2008,1,1,0,30,0,0,0,1,7,160.88,0.11811999976634979,1,0.639,200,83.54,1,10.100000000000001
2008,1,1,1,30,0,0,0,4,8,153.51,0.11811999976634979,1,0.62,356,85.76,1,10.100000000000001
2008,1,1,2,30,0,0,0,1,10,143.29,0.11811999976634979,2,0.612,343,88.53,1,10.100000000000001
2008,1,1,3,30,0,0,0,4,13,132.15,0.11811999976634979,2,0.617,332,92.05,1,10.100000000000001
2008,1,1,4,30,0,0,0,1,12,120.81,0.11811999976634979,3,0.656,321,89.69,2,10.100000000000001
2008,1,1,5,30,0,0,0,1,12,109.63,0.11811999976634979,3,0.718,312,88.44,3,10.100000000000001
2008,1,1,6,30,0,0,0,1,15,98.87,0.11811999976634979,4,0.804,309,93.21000000000001,3,10.100000000000001
2008,1,1,7,30,0,0,0,4,14,88.81,0.11811999976634979,4,0.975,309,90.57000000000001,4,10.0
2008,1,1,8,30,58,444,137,1,14,79.81,0.11811999976634979,4,1.236,310,88.93,5,10.0
2008,1,1,9,30,39,0,39,4,14,72.33,0.11811999976634979,5,1.479,316,87.44,6,10.0
2008,1,1,10,30,134,0,134,4,18,66.92,0.11811999976634979,4,1.635,330,93.10000000000001,6,10.0
2008,1,1,11,30,17,0,17,4,19,64.12,0.11811999976634979,4,1.651,350,92.95,7,10.0
2008,1,1,12,30,60,0,60,4,22,64.28,0.11811999976634979,3,1.444,204,97.35000000000001,7,10.0
2008,1,1,13,30,122,0,122,4,21,67.4,0.11811999976634979,3,1.097,250,95.26,7,10.0
2008,1,1,14,30,110,260,186,4,20,73.07000000000001,0.11811999976634979,3,0.783,279,95.89,6,10.0
2008,1,1,15,30,58,266,101,4,20,80.74,0.11811999976634979,3,0.599,284,97.34,5,10.0
2008,1,1,16,30,0,0,0,0,18,89.87,0.11811999976634979,3,0.554,285,95.84,4,10.0
2008,1,1,17,30,0,0,0,1,16,100.03,0.11811999976634979,3,0.584,287,94.34,3,10.0
2008,1,1,18,30,0,0,0,0,13,110.85000000000001,0.11811999976634979,3,0.613,283,89.22,3,10.0
2008,1,1,19,30,0,0,0,4,13,122.06,0.11811999976634979,3,0.625,275,91.33,2,10.0
2008,1,1,20,30,0,0,0,4,11,133.39000000000001,0.11811999976634979,4,0.639,268,87.93,2,10.0
2008,1,1,21,30,0,0,0,4,9,144.47,0.11811999976634979,4,0.664,263,85.73,2,10.0
2008,1,1,22,30,0,0,0,1,9,154.49,0.11811999976634979,4,0.6930000000000001,260,85.27,2,10.0
2008,1,1,23,30,0,0,0,1,12,161.28,0.11811999976634979,4,0.719,256,91.83,1,9.9
2008,1,2,0,30,0,0,0,1,12,160.84,0.11811999976634979,4,0.741,257,90.87,1,9.9
2008,1,2,1,30,0,0,0,4,12,153.52,0.11811999976634979,4,0.758,258,90.65,1,9.9
2008,1,2,2,30,0,0,0,1,12,143.32,0.11811999976634979,4,0.762,261,91.04,1,9.9
2008,1,2,3,30,0,0,0,1,12,132.19,0.11811999976634979,4,0.746,269,91.29,1,10.0
2008,1,2,4,30,0,0,0,4,15,120.86,0.11811999976634979,4,0.721,278,96.69,0,10.0
2008,1,2,5,30,0,0,0,4,11,109.67,0.11811999976634979,4,0.6990000000000001,288,91.94,0,10.0
2008,1,2,6,30,0,0,0,4,8,98.9,0.11811999976634979,4,0.683,299,86.17,0,10.0
2008,1,2,7,30,3,0,3,7,4,88.82000000000001,0.11811999976634979,4,0.672,312,81.16,0,10.0
2008,1,2,8,30,53,0,53,4,1,79.81,0.11811999976634979,4,0.664,323,77.13,0,10.0
2008,1,2,9,30,82,0,82,4,-2,72.31,0.11811999976634979,5,0.658,329,73.34,0,10.0
2008,1,2,10,30,137,3,138,4,-3,66.87,0.11811999976634979,5,0.65,332,71.64,0,10.0
2008,1,2,11,30,159,413,340,4,-4,64.04,0.11811999976634979,5,0.642,334,71.21000000000001,0,10.0
2008,1,2,12,30,162,566,409,1,-4,64.19,0.11811999976634979,5,0.634,335,70.88,0,10.0
2008,1,2,13,30,136,407,293,4,-5,67.28,0.11811999976634979,5,0.619,336,69.95,0,10.0
2008,1,2,14,30,86,611,265,1,-6,72.94,0.11811999976634979,5,0.588,335,67.77,0,10.0
2008,1,2,15,30,64,121,84,4,-6,80.61,0.11811999976634979,6,0.532,334,68.9,-1,10.0
2008,1,2,16,30,0,0,0,4,-4,89.74,0.11811999976634979,6,0.448,333,73.87,-3,10.100000000000001
2008,1,2,17,30,0,0,0,4,-6,99.89,0.11811999976634979,6,0.355,333,73.37,-4,10.100000000000001
2008,1,2,18,30,0,0,0,4,-6,110.71000000000001,0.11811999976634979,6,0.281,334,73.68,-5,10.100000000000001
2008,1,2,19,30,0,0,0,4,-6,121.93,0.11811999976634979,6,0.23900000000000002,335,75.63,-6,10.100000000000001
2008,1,2,20,30,0,0,0,4,-7,133.26,0.11811999976634979,6,0.221,336,73.37,-6,10.100000000000001
2008,1,2,21,30,0,0,0,4,-9,144.33,0.11811999976634979,6,0.212,336,71.94,-6,10.100000000000001
2008,1,2,22,30,0,0,0,4,-6,154.35,0.11811999976634979,6,0.209,336,76.62,-7,10.100000000000001
2008,1,2,23,30,0,0,0,4,-7,161.17000000000002,0.11811999976634979,6,0.212,336,75.63,-7,10.200000000000001
2008,1,3,0,30,0,0,0,4,-7,160.79,0.11811999976634979,5,0.219,337,75.15,-7,10.200000000000001
2008,1,3,1,30,0,0,0,4,-7,153.53,0.11811999976634979,5,0.228,336,75.0,-7,10.200000000000001
2008,1,3,2,30,0,0,0,4,-8,143.35,0.11811999976634979,5,0.234,336,74.53,-7,10.200000000000001
2008,1,3,3,30,0,0,0,4,-8,132.23,0.11811999976634979,5,0.23600000000000002,335,73.85000000000001,-7,10.200000000000001
2008,1,3,4,30,0,0,0,4,-5,120.89,0.11811999976634979,5,0.234,334,78.78,-8,10.200000000000001
2008,1,3,5,30,0,0,0,4,-6,109.7,0.11811999976634979,5,0.23,334,77.34,-8,10.200000000000001
2008,1,3,6,30,0,0,0,4,-4,98.92,0.11811999976634979,5,0.224,335,82.02,-9,10.200000000000001
2008,1,3,7,30,8,0,8,4,-5,88.83,0.11811999976634979,5,0.213,336,80.04,-9,10.200000000000001
2008,1,3,8,30,59,281,109,4,-7,79.8,0.11811999976634979,5,0.198,338,78.44,-9,10.200000000000001
